client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
0,train,client_000_train.npz,client_000_val.npz,,user_006.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",81771,2,3558,2844,713,0,7,1,1,"[6, 108, 3, 0, 126, 0, 2159, 410, 32]","[2, 148, 7, 0, 1, 0, 466, 15, 74]","[0, 1, 2, 4, 6, 7, 8]","[0, 1, 2, 6, 7, 8]",[],[4],[],"[0, 1, 2, 4, 6, 7, 8]","[0, 1, 2, 4, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
1,test,,,client_001_test.npz,user_008.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",167620,2,7588,0,0,7588,6,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
2,train,client_002_train.npz,client_002_val.npz,,user_009.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",61788,2,2934,2353,580,0,6,1,1,"[6, 2144, 8, 0, 0, 0, 128, 32, 35]","[1, 423, 1, 0, 0, 0, 31, 68, 56]","[0, 1, 6, 7, 8]","[1, 2, 6, 7, 8]",[2],"[0, 2]",[],"[0, 1, 2, 6, 7, 8]","[0, 1, 2, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
3,train,client_003_train.npz,client_003_val.npz,,user_010.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",140667,2,6103,4881,1221,0,5,1,1,"[9, 0, 35, 0, 0, 0, 1138, 1299, 2400]","[87, 0, 13, 0, 0, 0, 28, 229, 864]","[0, 2, 6, 7, 8]","[0, 2, 6, 7, 8]",[],[],[],"[0, 2, 6, 7, 8]","[0, 2, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
4,train,client_004_train.npz,client_004_val.npz,,user_012.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",152984,2,7334,5862,1471,0,7,1,1,"[59, 0, 32, 0, 375, 38, 5081, 117, 160]","[1, 0, 1, 0, 1, 1, 1197, 256, 14]","[0, 2, 4, 5, 6, 7, 8]","[6, 7, 8]",[],"[0, 2, 4, 5]",[],"[0, 2, 4, 5, 6, 7, 8]","[0, 2, 4, 5, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
5,train,client_005_train.npz,client_005_val.npz,,user_013.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",147662,2,6499,5193,1305,0,8,1,1,"[44, 49, 32, 0, 147, 62, 3695, 693, 471]","[1, 1, 1, 0, 1, 1, 1147, 118, 35]","[0, 1, 2, 4, 5, 6, 7, 8]","[6, 7, 8]",[],"[0, 1, 2, 4, 5]",[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
6,train,client_006_train.npz,client_006_val.npz,,user_014.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",146633,2,6450,5266,1183,0,8,1,1,"[48, 108, 31, 0, 117, 41, 3828, 792, 301]","[21, 1, 16, 0, 61, 1, 991, 40, 52]","[0, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 6, 7, 8]",[1],"[1, 5]",[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
7,train,client_007_train.npz,client_007_val.npz,,user_015.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",167379,2,7654,6298,1355,0,8,1,1,"[103, 178, 51, 0, 748, 51, 3926, 791, 450]","[1, 1, 24, 0, 510, 1, 13, 366, 439]","[0, 2, 4, 5, 6, 7, 8]","[1, 2, 4, 6, 7, 8]",[1],"[0, 1, 5]",[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
8,test,,,client_008_test.npz,user_016.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",142187,2,6526,0,0,6526,8,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
9,train,client_009_train.npz,client_009_val.npz,,user_017.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",146667,2,6863,5635,1227,0,8,1,1,"[98, 146, 41, 0, 592, 70, 4013, 296, 379]","[43, 1, 39, 0, 281, 25, 409, 211, 218]","[0, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",[1],[1],[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 36.957115173339844]","[-1.0, 1.0]"
