client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
0,train,client_000_train.npz,client_000_val.npz,,user_001.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",7937,2,391,310,80,0,3,1,1,"[12, 122, 176]","[78, 1, 1]","[0, 1, 2]",[0],[],"[1, 2]",[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
1,test,,,client_001_test.npz,user_002.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",5638,2,276,0,0,276,3,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
2,train,client_002_train.npz,client_002_val.npz,,user_003.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",6498,2,319,315,3,0,3,1,1,"[62, 77, 176]","[1, 1, 1]","[1, 2]","[0, 1]",[0],"[0, 2]",[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
3,train,client_003_train.npz,client_003_val.npz,,user_004.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",6815,2,335,322,12,0,3,1,1,"[56, 90, 176]","[1, 10, 1]","[1, 2]","[0, 1]",[0],"[0, 2]",[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
4,train,client_004_train.npz,client_004_val.npz,,user_005.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",9069,2,448,355,92,0,3,1,1,"[30, 149, 176]","[90, 1, 1]","[0, 1, 2]",[0],[],"[1, 2]",[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
5,train,client_005_train.npz,client_005_val.npz,,user_006.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",72944,2,3190,2551,638,0,3,1,1,"[2111, 412, 28]","[534, 16, 88]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
6,train,client_006_train.npz,client_006_val.npz,,user_007.csv,UT_SAD,front right thigh,"['acc_mag', 'acc_mag_std']",8010,2,395,313,81,0,3,1,1,"[10, 127, 176]","[79, 1, 1]","[0, 1, 2]",[0],[],"[1, 2]",[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
7,test,,,client_007_test.npz,user_008.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",163717,2,7413,0,0,7413,3,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
8,train,client_008_train.npz,client_008_val.npz,,user_009.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",8974,2,394,313,80,0,3,1,1,"[201, 41, 71]","[1, 60, 19]","[0, 1, 2]","[1, 2]",[],[0],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
9,train,client_009_train.npz,client_009_val.npz,,user_010.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",136914,2,5991,4792,1198,0,3,1,1,"[1138, 1303, 2351]","[29, 238, 931]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
10,train,client_010_train.npz,client_010_val.npz,,user_012.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",141707,2,6848,5477,1370,0,3,1,1,"[5184, 114, 179]","[1098, 259, 13]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
11,train,client_011_train.npz,client_011_val.npz,,user_013.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",139613,2,6188,4949,1238,0,3,1,1,"[3766, 692, 491]","[1086, 117, 35]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,user_014.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",135839,2,6038,4829,1208,0,3,1,1,"[3771, 772, 286]","[1050, 60, 98]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
13,train,client_013_train.npz,client_013_val.npz,,user_015.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",131757,2,6030,4823,1206,0,3,1,1,"[3572, 783, 468]","[372, 366, 468]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
14,test,,,client_014_test.npz,user_016.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",119685,2,5438,0,0,5438,3,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
15,train,client_015_train.npz,client_015_val.npz,,user_017.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",118174,2,5568,4453,1114,0,3,1,1,"[3827, 254, 372]","[609, 257, 248]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_018.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",104223,2,4653,3721,931,0,3,1,1,"[2837, 487, 397]","[139, 109, 683]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_019.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",99980,2,4727,3781,945,0,3,1,1,"[3229, 227, 325]","[664, 62, 219]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
18,train,client_018_train.npz,client_018_val.npz,,user_021.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",105547,2,4926,3940,985,0,3,1,1,"[2500, 613, 827]","[885, 63, 37]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
19,test,,,client_019_test.npz,user_022.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",117036,2,5021,0,0,5021,3,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
20,train,client_020_train.npz,client_020_val.npz,,user_023.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",37277,2,1760,1407,352,0,3,1,1,"[268, 84, 1055]","[3, 34, 315]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 33.95397186279297]","[-1.0, 1.0]"
